org,aft
"http://dbpedia.org/resource/Tama,_Tokyo","http://dbpedia.org/resource/Tama,_Tokyo"
"http://dbpedia.org/resource/Natori,_Miyagi","http://dbpedia.org/resource/Natori,_Miyagi"
http://ja.dbpedia.org/resource/横須賀造船所,http://ja.dbpedia.org/resource/横須賀造船所
http://ja.dbpedia.org/resource/湯島,http://ja.dbpedia.org/resource/湯島
http://ja.dbpedia.org/resource/福本誠,http://ja.dbpedia.org/resource/福本誠
http://ja.dbpedia.org/resource/西五軒町,http://ja.dbpedia.org/resource/西五軒町
http://ja.dbpedia.org/resource/朝日新聞東京本社,http://ja.dbpedia.org/resource/朝日新聞東京本社
http://dbpedia.org/resource/Airship,http://dbpedia.org/resource/Airship
"http://dbpedia.org/resource/Kure,_Hiroshima","http://dbpedia.org/resource/Kure,_Hiroshima"
http://dbpedia.org/resource/Seizō_Kobayashi,http://dbpedia.org/resource/Seizō_Kobayashi
http://dbpedia.org/resource/Social_science,http://dbpedia.org/resource/Social_science
http://ja.dbpedia.org/resource/小谷部全一郎,http://ja.dbpedia.org/resource/小谷部全一郎
http://ja.dbpedia.org/resource/佐藤巌,http://ja.dbpedia.org/resource/佐藤巌
http://dbpedia.org/resource/Dānapāla,http://dbpedia.org/resource/Dānapāla
http://dbpedia.org/resource/Tathāgata,http://dbpedia.org/resource/Tathāgata
http://dbpedia.org/resource/Bodhiruci,http://dbpedia.org/resource/Bodhiruci
http://dbpedia.org/resource/An_Shigao,http://dbpedia.org/resource/An_Shigao
http://zh.dbpedia.org/resource/六度集經,http://zh.dbpedia.org/resource/六度集經
http://dbpedia.org/resource/Kang_Senghui,http://dbpedia.org/resource/Kang_Senghui
http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Russia
http://dbpedia.org/resource/Kyōbashi_Station_(Osaka),http://dbpedia.org/resource/Kyōbashi_Station_(Osaka)
http://ja.dbpedia.org/resource/本郷区,http://ja.dbpedia.org/resource/本郷区
http://ja.dbpedia.org/resource/日吉町_(八王子市),http://ja.dbpedia.org/resource/日吉町_(八王子市)
http://de.dbpedia.org/resource/Kyōbashi-ku_(Tokio),http://de.dbpedia.org/resource/Kyōbashi-ku_(Tokio)
http://dbpedia.org/resource/Leipzig,http://dbpedia.org/resource/Leipzig
http://dbpedia.org/resource/Systema,http://dbpedia.org/resource/Systema
http://fr.dbpedia.org/resource/Asajiro_Oka,http://fr.dbpedia.org/resource/Asajiro_Oka
http://dbpedia.org/resource/Nagoya,http://dbpedia.org/resource/Nagoya
http://dbpedia.org/resource/Xuanzang,http://dbpedia.org/resource/Xuanzang
http://ja.dbpedia.org/resource/デービッド・アトキンソン,http://ja.dbpedia.org/resource/デービッド・アトキンソン
http://dbpedia.org/resource/Yuzuru_Hiraga,http://dbpedia.org/resource/Yuzuru_Hiraga
http://dbpedia.org/resource/USS_Chester_(CL-1),http://dbpedia.org/resource/USS_Chester_(CL-1)
http://dbpedia.org/resource/Amagi-class_battlecruiser,http://dbpedia.org/resource/Amagi-class_battlecruiser
http://dbpedia.org/resource/Katō_Hiroyuki,http://dbpedia.org/resource/Katō_Hiroyuki
http://ja.dbpedia.org/resource/荒川五郎,http://ja.dbpedia.org/resource/荒川五郎
http://de.dbpedia.org/resource/Seki_Hiroharu,http://de.dbpedia.org/resource/Seki_Hiroharu
http://dbpedia.org/resource/The_Youth's_Companion,http://dbpedia.org/resource/The_Youth's_Companion
http://ja.dbpedia.org/resource/日本英語教育協会,http://ja.dbpedia.org/resource/日本英語教育協会
http://dbpedia.org/resource/Ethnic_group,http://dbpedia.org/resource/Ethnic_group
http://dbpedia.org/resource/Kuki_Ryūichi,http://dbpedia.org/resource/Kuki_Ryūichi
http://dbpedia.org/resource/Nishimura_Shigeki,http://dbpedia.org/resource/Nishimura_Shigeki
http://ja.dbpedia.org/resource/東京女子高等師範学校,http://ja.dbpedia.org/resource/東京女子高等師範学校
http://zh.dbpedia.org/resource/天息灾,http://zh.dbpedia.org/resource/天息灾
http://dbpedia.org/resource/Kāraṇḍavyūhasūtra,http://dbpedia.org/resource/Kāraṇḍavyūhasūtra
http://ja.dbpedia.org/resource/戸田漁港,http://ja.dbpedia.org/resource/戸田漁港
http://dbpedia.org/resource/University_of_Tokyo_Library,http://dbpedia.org/resource/University_of_Tokyo_Library
http://ja.dbpedia.org/resource/法眼晋作,http://ja.dbpedia.org/resource/法眼晋作
http://dbpedia.org/resource/Okinawa_Times,http://dbpedia.org/resource/Okinawa_Times
http://dbpedia.org/resource/Iwate_Prefecture,http://dbpedia.org/resource/Iwate_Prefecture
http://dbpedia.org/resource/Japanese_language,http://dbpedia.org/resource/Japanese_language
http://dbpedia.org/resource/Greater_East_Asia_Co-Prosperity_Sphere,http://dbpedia.org/resource/Greater_East_Asia_Co-Prosperity_Sphere
http://dbpedia.org/resource/Sengyou,http://dbpedia.org/resource/Sengyou
http://ja.dbpedia.org/resource/出三蔵記集,http://ja.dbpedia.org/resource/出三蔵記集
http://ja.dbpedia.org/resource/東京大学柏地区キャンパス,http://ja.dbpedia.org/resource/東京大学柏地区キャンパス
http://ja.dbpedia.org/resource/柿岡町,http://ja.dbpedia.org/resource/柿岡町
"http://dbpedia.org/resource/Niihari_District,_Ibaraki","http://dbpedia.org/resource/Niihari_District,_Ibaraki"
http://dbpedia.org/resource/Shimonoseki,http://dbpedia.org/resource/Shimonoseki
http://ja.dbpedia.org/resource/嶋中事件,http://ja.dbpedia.org/resource/嶋中事件
http://dbpedia.org/resource/Sakhalin,http://dbpedia.org/resource/Sakhalin
http://dbpedia.org/resource/Sky_blue,http://dbpedia.org/resource/Sky_blue
http://dbpedia.org/resource/Tokyo_Institute_of_Technology,http://dbpedia.org/resource/Tokyo_Institute_of_Technology
http://ja.dbpedia.org/resource/敦賀県,http://ja.dbpedia.org/resource/敦賀県
http://ja.dbpedia.org/resource/庄野英二,http://ja.dbpedia.org/resource/庄野英二
http://dbpedia.org/resource/Portugal,http://dbpedia.org/resource/Portugal
http://dbpedia.org/resource/Poland,http://dbpedia.org/resource/Poland
http://dbpedia.org/resource/Belgium,http://dbpedia.org/resource/Belgium
http://dbpedia.org/resource/New_York_City,http://dbpedia.org/resource/New_York_City
http://ja.dbpedia.org/resource/咸豊,http://ja.dbpedia.org/resource/咸豊
http://ja.dbpedia.org/resource/聖教新聞社,http://ja.dbpedia.org/resource/聖教新聞社
http://ja.dbpedia.org/resource/東京勧業博覧会,http://ja.dbpedia.org/resource/東京勧業博覧会
http://dbpedia.org/resource/2020_Summer_Olympics,http://dbpedia.org/resource/2020_Summer_Olympics
http://dbpedia.org/resource/Fuji_Bank,http://dbpedia.org/resource/Fuji_Bank
http://dbpedia.org/resource/Boomerang,http://dbpedia.org/resource/Boomerang
http://ja.dbpedia.org/resource/江府名勝志,http://ja.dbpedia.org/resource/江府名勝志
http://dbpedia.org/resource/Meiwa,http://dbpedia.org/resource/Meiwa
http://ja.dbpedia.org/resource/新年宴会,http://ja.dbpedia.org/resource/新年宴会
http://dbpedia.org/resource/Yoshikazu_Sakamoto,http://dbpedia.org/resource/Yoshikazu_Sakamoto
http://ja.dbpedia.org/resource/小坂徳三郎,http://ja.dbpedia.org/resource/小坂徳三郎
http://dbpedia.org/resource/Liberal_Democratic_Party_(Japan),http://dbpedia.org/resource/Liberal_Democratic_Party_(Japan)
http://dbpedia.org/resource/Bachelor_of_Science,http://dbpedia.org/resource/Bachelor_of_Science
http://dbpedia.org/resource/Tokyo_City,http://dbpedia.org/resource/Tokyo_City
http://ja.dbpedia.org/resource/東京高等師範学校,http://ja.dbpedia.org/resource/東京高等師範学校
http://dbpedia.org/resource/Korea,http://dbpedia.org/resource/Korea
http://dbpedia.org/resource/Chiba_Prefecture,http://dbpedia.org/resource/Chiba_Prefecture
http://dbpedia.org/resource/Prefectures_of_Japan,http://dbpedia.org/resource/Prefectures_of_Japan
http://dbpedia.org/resource/Japan_Racing_Association,http://dbpedia.org/resource/Japan_Racing_Association
http://dbpedia.org/resource/Rice,http://dbpedia.org/resource/Rice
http://ja.dbpedia.org/resource/松田道雄,http://ja.dbpedia.org/resource/松田道雄
http://ja.dbpedia.org/resource/理趣経,http://ja.dbpedia.org/resource/理趣経
http://ja.dbpedia.org/resource/山本義隆,http://ja.dbpedia.org/resource/山本義隆
http://dbpedia.org/resource/Historical_method,http://dbpedia.org/resource/Historical_method
http://dbpedia.org/resource/1906_San_Francisco_earthquake,http://dbpedia.org/resource/1906_San_Francisco_earthquake
http://dbpedia.org/resource/Kyushu,http://dbpedia.org/resource/Kyushu
http://ja.dbpedia.org/resource/四阪島,http://ja.dbpedia.org/resource/四阪島
"http://dbpedia.org/resource/Katsuura,_Chiba","http://dbpedia.org/resource/Katsuura,_Chiba"
http://dbpedia.org/resource/Alpine_A110,http://dbpedia.org/resource/Alpine_A110
http://dbpedia.org/resource/Japanese_aircraft_carrier_Akagi,http://dbpedia.org/resource/Japanese_aircraft_carrier_Akagi
http://dbpedia.org/resource/Kokugaku,http://dbpedia.org/resource/Kokugaku
http://dbpedia.org/resource/Arabs,http://dbpedia.org/resource/Arabs
http://ja.dbpedia.org/resource/旺文社,http://ja.dbpedia.org/resource/旺文社
http://dbpedia.org/resource/Battleship,http://dbpedia.org/resource/Battleship
"http://dbpedia.org/resource/Kawaguchi,_Saitama","http://dbpedia.org/resource/Kawaguchi,_Saitama"
http://ja.dbpedia.org/resource/羽田亨,http://ja.dbpedia.org/resource/羽田亨
http://dbpedia.org/resource/News,http://dbpedia.org/resource/News
http://dbpedia.org/resource/Ying_Wa_College,http://dbpedia.org/resource/Ying_Wa_College
http://ja.dbpedia.org/resource/モヨロ貝塚,http://ja.dbpedia.org/resource/モヨロ貝塚
http://fr.dbpedia.org/resource/Auditorium_Yasuda,http://fr.dbpedia.org/resource/Auditorium_Yasuda
http://ja.dbpedia.org/resource/常盤町_(大阪市),http://ja.dbpedia.org/resource/常盤町_(大阪市)
http://dbpedia.org/resource/Sapporo,http://dbpedia.org/resource/Sapporo
http://dbpedia.org/resource/Sapporo_Medical_University,http://dbpedia.org/resource/Sapporo_Medical_University
http://dbpedia.org/resource/Inoue_Tetsujirō,http://dbpedia.org/resource/Inoue_Tetsujirō
http://dbpedia.org/resource/Chikuzen_Province,http://dbpedia.org/resource/Chikuzen_Province
http://dbpedia.org/resource/Nagasaki_Prefecture,http://dbpedia.org/resource/Nagasaki_Prefecture
"http://dbpedia.org/resource/Hakata-ku,_Fukuoka","http://dbpedia.org/resource/Hakata-ku,_Fukuoka"
http://dbpedia.org/resource/Eastern_philosophy,http://dbpedia.org/resource/Eastern_philosophy
"http://dbpedia.org/resource/Earthquake_Research_Institute,_University_of_Tokyo","http://dbpedia.org/resource/Earthquake_Research_Institute,_University_of_Tokyo"
"http://dbpedia.org/resource/Kashima,_Ibaraki","http://dbpedia.org/resource/Kashima,_Ibaraki"
http://dbpedia.org/resource/Odawara,http://dbpedia.org/resource/Odawara
http://ja.dbpedia.org/resource/日本労働組合全国協議会,http://ja.dbpedia.org/resource/日本労働組合全国協議会
http://dbpedia.org/resource/Editorial,http://dbpedia.org/resource/Editorial
http://dbpedia.org/resource/National_Defense_Medical_College,http://dbpedia.org/resource/National_Defense_Medical_College
http://ja.dbpedia.org/resource/防衛省設置法,http://ja.dbpedia.org/resource/防衛省設置法
http://dbpedia.org/resource/Echinochloa_esculenta,http://dbpedia.org/resource/Echinochloa_esculenta
http://dbpedia.org/resource/Colocasia_esculenta,http://dbpedia.org/resource/Colocasia_esculenta
http://ja.dbpedia.org/resource/山岡次郎,http://ja.dbpedia.org/resource/山岡次郎
http://dbpedia.org/resource/Hongō_Station_(Nagoya),http://dbpedia.org/resource/Hongō_Station_(Nagoya)
http://ja.dbpedia.org/resource/東京大学大学院法学政治学研究科・法学部,http://ja.dbpedia.org/resource/東京大学大学院法学政治学研究科・法学部
http://dbpedia.org/resource/Alsace-Lorraine,http://dbpedia.org/resource/Alsace-Lorraine
http://dbpedia.org/resource/Haut-Rhin,http://dbpedia.org/resource/Haut-Rhin
http://dbpedia.org/resource/Kanazawa_University,http://dbpedia.org/resource/Kanazawa_University
http://dbpedia.org/resource/Australia,http://dbpedia.org/resource/Australia
http://dbpedia.org/resource/Emperor_Meiji,http://dbpedia.org/resource/Emperor_Meiji
http://dbpedia.org/resource/Château-Thierry,http://dbpedia.org/resource/Château-Thierry
http://dbpedia.org/resource/Criminal_procedure,http://dbpedia.org/resource/Criminal_procedure
http://dbpedia.org/resource/Katsunosuke_Inoue,http://dbpedia.org/resource/Katsunosuke_Inoue
http://dbpedia.org/resource/Canada,http://dbpedia.org/resource/Canada
http://ja.dbpedia.org/resource/田代義徳,http://ja.dbpedia.org/resource/田代義徳
http://dbpedia.org/resource/Aichi_Prefecture,http://dbpedia.org/resource/Aichi_Prefecture
http://dbpedia.org/resource/Russo-Japanese_War,http://dbpedia.org/resource/Russo-Japanese_War
http://dbpedia.org/resource/Home_Ministry,http://dbpedia.org/resource/Home_Ministry
http://ja.dbpedia.org/resource/中村精男,http://ja.dbpedia.org/resource/中村精男
"http://dbpedia.org/resource/Chūō,_Tokyo","http://dbpedia.org/resource/Chūō,_Tokyo"
http://dbpedia.org/resource/Energy,http://dbpedia.org/resource/Energy
http://dbpedia.org/resource/Kobe,http://dbpedia.org/resource/Kobe
http://ja.dbpedia.org/resource/帝国農会,http://ja.dbpedia.org/resource/帝国農会
http://dbpedia.org/resource/Stapler,http://dbpedia.org/resource/Stapler
http://dbpedia.org/resource/Mighty_(card_game),http://dbpedia.org/resource/Mighty_(card_game)
http://dbpedia.org/resource/Yugoslavia,http://dbpedia.org/resource/Yugoslavia
http://dbpedia.org/resource/Bhikkhunī,http://dbpedia.org/resource/Bhikkhunī
http://dbpedia.org/resource/Charlie_Chaplin,http://dbpedia.org/resource/Charlie_Chaplin
http://ja.dbpedia.org/resource/東京大学大学院農学生命科学研究科・農学部,http://ja.dbpedia.org/resource/東京大学大学院農学生命科学研究科・農学部
http://ja.dbpedia.org/resource/常任委員会,http://ja.dbpedia.org/resource/常任委員会
http://dbpedia.org/resource/Wakatsuki_Reijirō,http://dbpedia.org/resource/Wakatsuki_Reijirō
"http://dbpedia.org/resource/Fukuyama,_Hiroshima","http://dbpedia.org/resource/Fukuyama,_Hiroshima"
http://zh.dbpedia.org/resource/智严,http://zh.dbpedia.org/resource/智严
http://dbpedia.org/resource/Hakkō_ichiu,http://dbpedia.org/resource/Hakkō_ichiu
http://dbpedia.org/resource/Uncle_Sam,http://dbpedia.org/resource/Uncle_Sam
http://dbpedia.org/resource/Sepia_(color),http://dbpedia.org/resource/Sepia_(color)
http://dbpedia.org/resource/Japan_Society_for_the_Promotion_of_Science,http://dbpedia.org/resource/Japan_Society_for_the_Promotion_of_Science
http://dbpedia.org/resource/Cyprus,http://dbpedia.org/resource/Cyprus
http://dbpedia.org/resource/Minotaur-class_cruiser_(1906),http://dbpedia.org/resource/Minotaur-class_cruiser_(1906)
http://ja.dbpedia.org/resource/東京職工学校,http://ja.dbpedia.org/resource/東京職工学校
http://dbpedia.org/resource/Manchukuo,http://dbpedia.org/resource/Manchukuo
http://dbpedia.org/resource/Taipei,http://dbpedia.org/resource/Taipei
http://dbpedia.org/resource/Basalt,http://dbpedia.org/resource/Basalt
http://dbpedia.org/resource/Kashiwa,http://dbpedia.org/resource/Kashiwa
http://dbpedia.org/resource/Hong_Kong,http://dbpedia.org/resource/Hong_Kong
http://ja.dbpedia.org/resource/山崎久太郎,http://ja.dbpedia.org/resource/山崎久太郎
http://dbpedia.org/resource/Shiba_Park,http://dbpedia.org/resource/Shiba_Park
"http://dbpedia.org/resource/Takaoka,_Toyama","http://dbpedia.org/resource/Takaoka,_Toyama"
"http://dbpedia.org/resource/Albany_Museum,_South_Africa","http://dbpedia.org/resource/Albany_Museum,_South_Africa"
http://ja.dbpedia.org/resource/総務委員会,http://ja.dbpedia.org/resource/総務委員会
http://dbpedia.org/resource/Kaga_Province,http://dbpedia.org/resource/Kaga_Province
http://dbpedia.org/resource/Anthropology,http://dbpedia.org/resource/Anthropology
http://dbpedia.org/resource/Isaac_Deutscher,http://dbpedia.org/resource/Isaac_Deutscher
http://dbpedia.org/resource/Joseph_Stalin,http://dbpedia.org/resource/Joseph_Stalin
http://dbpedia.org/resource/Hokkaido_University,http://dbpedia.org/resource/Hokkaido_University
http://ja.dbpedia.org/resource/沼知福三郎,http://ja.dbpedia.org/resource/沼知福三郎
http://dbpedia.org/resource/Slavs,http://dbpedia.org/resource/Slavs
"http://dbpedia.org/resource/Ministry_of_Education,_Culture,_Sports,_Science_and_Technology","http://dbpedia.org/resource/Ministry_of_Education,_Culture,_Sports,_Science_and_Technology"
http://ja.dbpedia.org/resource/東京大学経済学図書館,http://ja.dbpedia.org/resource/東京大学経済学図書館
http://ja.dbpedia.org/resource/東京大学大学院経済学研究科・経済学部,http://ja.dbpedia.org/resource/東京大学大学院経済学研究科・経済学部
http://dbpedia.org/resource/Myanmar,http://dbpedia.org/resource/Myanmar
http://dbpedia.org/resource/Plating,http://dbpedia.org/resource/Plating
http://dbpedia.org/resource/Mongolia,http://dbpedia.org/resource/Mongolia
http://ja.dbpedia.org/resource/白菊会,http://ja.dbpedia.org/resource/白菊会
http://ja.dbpedia.org/resource/芳町_(花街),http://ja.dbpedia.org/resource/芳町_(花街)
http://dbpedia.org/resource/Sthiramati,http://dbpedia.org/resource/Sthiramati
http://dbpedia.org/resource/Tokyo,http://dbpedia.org/resource/Tokyo
http://ja.dbpedia.org/resource/東宮三師,http://ja.dbpedia.org/resource/東宮三師
http://dbpedia.org/resource/Penang_Island,http://dbpedia.org/resource/Penang_Island
